,X,Y,d_X,d_Y,freq
1706,106.9435435,47.90953398,106.8531304,47.91252637,3
1707,106.9177467,47.91665621,106.9974355,47.91295556,56
1708,106.9650848,47.91623447,106.9258977,47.91809592,49
1709,106.9626608,47.92378986,106.8883362,47.89746634,15
1710,106.9626608,47.92378986,106.9672485,47.9375002,31
1711,106.8686239,47.92225892,106.8750073,47.92285328,88
1712,106.889039,47.95182516,106.9070327,47.92187954,1
1713,106.9650848,47.91623447,106.8973542,47.91530454,73
1714,106.7088751,47.7906919,106.7992407,47.86169778,6
1715,106.8406411,47.91162692,106.9177467,47.91665621,40
1716,107.008702,47.932565,106.9186005,47.92923025,5
1717,106.8171204,47.92890525,106.8186519,47.91103902,39
1718,106.8035177,47.97799384,106.8472336,47.91211229,1
1719,106.8066919,47.8729264,106.8177255,47.86728638,10
1720,106.9893306,47.91256387,106.9893306,47.91256387,100
1721,106.8883362,47.89746634,106.9247893,47.90439806,18
1722,106.8066762,47.97087173,106.8939898,47.92448303,2
1723,106.9159376,47.95821457,106.8154969,47.91005082,2
1724,106.8406411,47.91162692,106.9265037,47.91796369,21
1725,106.8252727,47.94899686,106.8171204,47.92890525,19
1726,106.9815095,47.92360454,106.8739915,47.89495887,2
1727,106.9177467,47.91665621,106.94342,47.91061447,36
1728,106.9626608,47.92378986,106.9116781,47.91757682,9
1729,106.9751367,47.93595182,106.9607572,47.91659351,5
1730,106.8419351,47.9553921,106.8994572,47.920269,13
1731,106.8252727,47.94899686,106.8154969,47.91005082,11
1732,106.9159376,47.95821457,106.9080145,47.93585963,2
1733,106.9258977,47.91809592,106.9104184,47.90168814,109
1734,106.9689447,47.9408018,106.9707554,47.91573182,41
1735,106.9435435,47.90953398,106.9287146,47.93000345,26
1736,106.9626608,47.92378986,106.9156346,47.91433538,9
1737,106.8252727,47.94899686,106.8335809,47.91104248,17
1738,106.9287146,47.93000345,106.8973542,47.91530454,38
1739,106.8164264,47.92459847,106.9650848,47.91623447,3
1740,106.9689447,47.9408018,106.9323373,47.91849125,1
1741,106.9318379,47.93516924,106.9086355,47.89555188,1
1742,106.9499398,47.98101189,107.0034683,48.05785743,3
1743,106.9708805,47.94687218,106.920326,47.922543,6
1744,106.889039,47.95182516,106.889039,47.95182516,31
1745,106.8164264,47.92459847,106.8994572,47.920269,6
1746,106.8883362,47.89746634,106.944161,47.953458,3
1747,106.8252727,47.94899686,106.8671097,47.91394348,9
1748,106.9707554,47.91573182,106.9047982,47.92204227,44
1749,106.9996824,47.92720438,106.9095753,47.91655036,3
1750,106.8252727,47.94899686,106.9186005,47.92923025,1
1751,106.8686239,47.92225892,106.9144798,47.94322193,45
1752,106.9318379,47.93516924,106.9265037,47.91796369,33
1753,106.9751367,47.93595182,106.9436995,47.91458675,13
1754,106.8883362,47.89746634,106.94342,47.91061447,60
1755,106.9841508,47.9122828,106.9974355,47.91295556,22
1756,106.9708805,47.94687218,106.9285781,47.92977745,8
1757,106.9171308,47.96842904,106.9916806,47.92400593,6
1758,106.7236382,47.93677506,106.8239816,47.91076127,6
1759,106.9996824,47.92720438,106.9707554,47.91573182,22
1760,106.9689447,47.9408018,106.9488039,47.91804095,10
1761,106.8035177,47.97799384,106.8154969,47.91005082,2
1762,106.9689447,47.9408018,106.8956025,47.91627554,1
1763,106.9751367,47.93595182,106.9116012,47.87704963,1
1764,106.872701,47.92239779,106.9488039,47.91804095,7
1765,106.9177467,47.91665621,106.9893306,47.91256387,31
1766,106.8419351,47.9553921,106.9285781,47.92977745,9
1767,106.8252727,47.94899686,106.8264403,47.91048321,12
1768,106.872701,47.92239779,106.9707554,47.91573182,25
1769,106.9841508,47.9122828,107.0012074,47.91253828,13
1770,106.7236382,47.93677506,106.8592562,47.91338175,5
1771,106.9258977,47.91809592,106.9130722,47.88082987,7
1772,106.8335809,47.91104248,106.9285056,47.90827042,9
1773,106.8878923,47.93099121,106.8941531,47.92495343,131
1774,106.9626608,47.92378986,106.9159376,47.95821457,2
1775,106.7236382,47.93677506,106.9070327,47.92187954,3
1776,106.9171308,47.96842904,106.9707554,47.91573182,18
1777,106.8276524,47.98980813,106.9258977,47.91809592,8
1778,106.8419351,47.9553921,106.9484109,47.91263632,8
1779,106.781541,47.91859518,106.9314076,47.90449247,3
1780,106.9177467,47.91665621,106.879676,47.894527,9
1781,107.0143156,47.90677939,106.9349955,47.92240068,1
1782,106.7088751,47.7906919,106.7904414,47.83995636,11
1783,106.781541,47.91859518,107.0012074,47.91253828,3
1784,106.9172598,47.96507886,106.8592562,47.91338175,2
1785,106.9488039,47.91804095,106.898148,47.89886727,45
1786,106.8406411,47.91162692,106.920326,47.922543,67
1787,106.9740109,47.92220039,106.8785103,47.91457419,7
1788,106.9056174,47.93284361,106.9376081,47.92844978,16
1789,106.9602676,47.90778951,106.9314076,47.90449247,2
1790,107.2412102,47.77738176,106.9707554,47.91573182,45
1791,106.9172598,47.96507886,106.9010651,47.92317999,2
1792,106.8276524,47.98980813,106.920326,47.922543,5
1793,106.9602676,47.90778951,106.8671097,47.91394348,6
1794,106.9740109,47.92220039,106.9488039,47.91804095,98
1795,106.9488039,47.91804095,106.9247893,47.90439806,6
1796,106.9996824,47.92720438,106.8883362,47.89746634,2
1797,106.9740109,47.92220039,106.8066919,47.8729264,2
1798,106.9626608,47.92378986,106.9090289,47.90003102,2
1799,106.8264403,47.91048321,106.879676,47.894527,39
1800,106.8419351,47.9553921,106.9376081,47.92844978,15
1801,106.872701,47.92239779,106.9095753,47.91655036,39
1802,106.8419351,47.9553921,106.9186005,47.92923025,10
1803,107.0143156,47.90677939,107.0008482,47.91260622,57
1804,106.8264403,47.91048321,106.871305,47.89158555,1
1805,106.9996824,47.92720438,106.9077654,47.92828037,7
1806,106.5439485,47.75107225,106.7918339,47.85946649,2
1807,106.9815095,47.92360454,106.9090289,47.90003102,24
1808,106.8154969,47.91005082,106.9186005,47.92923025,55
1809,106.9177467,47.91665621,106.9626608,47.92378986,25
1810,106.9488039,47.91804095,106.8958947,47.90187769,7
1811,107.1152958,47.917992,106.9707554,47.91573182,6
1812,106.8066919,47.8729264,106.8066919,47.8729264,14
1813,106.879676,47.894527,106.8945739,47.91414048,26
1814,106.9172598,47.96507886,106.9527392,47.90776832,1
1815,106.872701,47.92239779,106.9974355,47.91295556,1
1816,106.8585471,47.91880669,106.9156346,47.91433538,15
1817,106.879676,47.894527,106.8500677,47.87700034,101
1818,106.8592562,47.91338175,106.9095753,47.91655036,99
1819,106.781541,47.91859518,106.8592562,47.91338175,12
1820,106.9815095,47.92360454,106.9477788,47.9244554,28
1821,106.7088751,47.7906919,106.8103524,47.86507641,27
1822,106.7634086,47.86562238,106.8531304,47.91252637,2
1823,106.9419394,47.92334833,106.8883362,47.89746634,7
1824,107.2521506,47.76987168,107.0012074,47.91253828,2
1825,106.9740109,47.92220039,106.8973542,47.91530454,15
1826,106.7630877,47.90740788,106.8335809,47.91104248,9
1827,106.776426,47.90649718,106.8154969,47.91005082,88
1828,106.8592562,47.91338175,106.9650848,47.91623447,33
1829,106.9256834,47.99329058,106.9086355,47.89555188,1
1830,107.2521506,47.76987168,107.0008482,47.91260622,6
1831,106.7630877,47.90740788,106.8154969,47.91005082,20
1832,106.9256834,47.99329058,106.9149956,47.95446739,7
1833,106.943966,47.91346283,106.8671097,47.91394348,41
1834,106.8853426,47.90900311,106.8686239,47.92225892,5
1835,106.8249466,47.86947843,106.9090289,47.90003102,12
1836,106.9740109,47.92220039,106.9229022,47.90832738,1
1837,107.0338898,47.91766359,106.7904414,47.83995636,1
1838,106.8335809,47.91104248,106.9104184,47.90168814,21
1839,106.8017588,47.98767706,106.9314076,47.90449247,1
1840,106.820438,47.934378,106.814397,47.9213895,6
1841,106.8335809,47.91104248,106.8883362,47.89746634,34
1842,106.781541,47.91859518,106.9116781,47.91757682,1
1843,106.7630877,47.90740788,106.8264403,47.91048321,8
1844,106.9256834,47.99329058,106.9116781,47.91757682,12
1845,106.943966,47.91346283,106.9009188,47.90840353,4
1846,106.9256834,47.99329058,106.9150393,47.91338119,2
1847,106.8585471,47.91880669,106.898148,47.89886727,23
1848,106.8017588,47.98767706,106.9419394,47.92334833,11
1849,106.872701,47.92239779,106.920326,47.922543,37
1850,106.8249466,47.86947843,106.879676,47.894527,62
1851,106.872701,47.92239779,106.8785103,47.91457419,14
1852,106.9740109,47.92220039,106.9707554,47.91573182,274
1853,106.8853426,47.90900311,106.8686758,47.91838024,7
1854,106.872701,47.92239779,106.8856948,47.91834086,2
1855,107.2459174,47.76712022,106.9750869,47.91412679,3
1856,106.8066919,47.8729264,106.7992407,47.86169778,7
1857,106.5773874,47.87593918,106.8154969,47.91005082,10
1858,106.7648643,47.92281777,106.8154969,47.91005082,28
1859,106.872701,47.92239779,106.9186005,47.92923025,55
1860,106.8177255,47.86728638,106.920326,47.922543,8
1861,106.9075731,47.95259753,106.902793,47.95645,28
1862,106.8177255,47.86728638,106.9410161,47.9187627,2
1863,106.8838793,47.9112215,106.9070327,47.92187954,3
1864,106.8853426,47.90900311,106.9035252,47.91586183,5
1865,106.8177255,47.86728638,106.9265037,47.91796369,7
1866,106.8109443,47.96794133,106.9258977,47.91809592,2
1867,106.7661741,47.92019842,106.8883362,47.89746634,5
1868,106.872701,47.92239779,106.9435471,47.90592892,7
1869,106.879676,47.894527,106.8905874,47.91892938,12
1870,106.889039,47.95182516,106.9077654,47.92828037,29
1871,106.889039,47.95182516,106.9150393,47.91338119,5
1872,106.872701,47.92239779,106.9419394,47.92334833,7
1873,106.9318379,47.93516924,106.9410161,47.9187627,49
1874,106.8783156,47.92256198,106.9258977,47.91809592,20
1875,106.7661741,47.92019842,106.8264403,47.91048321,12
1876,106.872701,47.92239779,106.8809122,47.92301502,27
1877,106.8585471,47.91880669,106.9095753,47.91655036,19
1878,106.8109443,47.96794133,106.9150393,47.91338119,1
1879,106.889039,47.95182516,106.9258977,47.91809592,5
1880,106.8177255,47.86728638,106.898148,47.89886727,54
1881,106.9477788,47.9244554,106.9269585,47.92686272,4
1882,106.7648643,47.92281777,106.8671097,47.91394348,19
1883,106.9845718,47.91849599,106.8853426,47.90900311,2
1884,106.944161,47.953458,106.8154969,47.91005082,1
1885,106.889039,47.95182516,106.9116012,47.87704963,2
1886,106.9607572,47.91659351,106.867084,47.922572,8
1887,106.8585471,47.91880669,106.920326,47.922543,6
1888,106.8531304,47.91252637,106.9323373,47.91849125,39
1889,106.889039,47.95182516,106.9109476,47.92294489,8
1890,106.8229799,47.93911047,106.8229799,47.93911047,3
1891,106.8928977,47.9151463,106.8154969,47.91005082,107
1892,106.8585471,47.91880669,106.9177467,47.91665621,5
1893,106.8783156,47.92256198,106.8866355,47.92282658,66
1894,106.9138588,47.94765906,106.9116781,47.91757682,106
1895,106.889039,47.95182516,106.9177467,47.91665621,2
1896,106.8168466,47.9203698,106.8939898,47.92448303,50
1897,106.9751367,47.93595182,106.9488039,47.91804095,22
1898,106.9607572,47.91659351,106.9267312,47.92267936,17
1899,106.9607572,47.91659351,106.8671097,47.91394348,42
1900,106.8089746,47.95752821,106.8164264,47.92459847,1
1901,106.9607572,47.91659351,106.8809122,47.92301502,7
1902,106.8406411,47.91162692,106.8154969,47.91005082,39
1903,106.8186519,47.91103902,106.8785103,47.91457419,22
1904,106.8177255,47.86728638,106.89335,47.90082425,3
1905,107.0338898,47.91766359,107.0349777,47.90763883,19
1906,106.889039,47.95182516,106.9056174,47.93284361,48
1907,106.8154969,47.91005082,106.8239816,47.91076127,215
1908,106.9607572,47.91659351,106.8973542,47.91530454,74
1909,106.8671097,47.91394348,106.8671097,47.91394348,503
1910,106.8168466,47.9203698,106.8866355,47.92282658,16
1911,106.8878923,47.93099121,106.9070327,47.92187954,57
1912,106.8335809,47.91104248,106.8809122,47.92301502,44
1913,106.8585471,47.91880669,106.8883362,47.89746634,23
1914,106.8154969,47.91005082,106.9047982,47.92204227,33
1915,106.8089746,47.95752821,106.8186519,47.91103902,8
1916,106.8335809,47.91104248,106.9410161,47.9187627,38
1917,106.898148,47.89886727,106.820438,47.934378,11
1918,106.8220841,47.94507343,106.8592562,47.91338175,5
1919,106.8168466,47.9203698,106.8472336,47.91211229,155
1920,106.8089746,47.95752821,106.8154969,47.91005082,15
1921,106.8168466,47.9203698,106.8585471,47.91880669,52
1922,106.889039,47.95182516,106.9116781,47.91757682,8
1923,106.9815095,47.92360454,106.9432343,47.92659028,103
1924,106.9815095,47.92360454,106.8686239,47.92225892,28
1925,106.898148,47.89886727,106.8671097,47.91394348,16
1926,106.820438,47.934378,106.9035252,47.91586183,2
1927,106.9176128,47.88452861,106.9118796,47.91837806,7
1928,106.8089746,47.95752821,106.8089746,47.95752821,2
1929,106.9749954,47.93269774,106.9707554,47.91573182,21
1930,106.8585471,47.91880669,106.9090289,47.90003102,11
1931,106.9149956,47.95446739,106.8335809,47.91104248,5
1932,106.785799,47.896726,106.8177255,47.86728638,4
1933,106.9176128,47.88452861,106.9156346,47.91433538,14
1934,106.8287015,47.96402963,106.8941531,47.92495343,22
1935,106.898148,47.89886727,106.8394637,47.91193466,10
1936,106.9749954,47.93269774,106.9740109,47.92220039,10
1937,106.857492,47.88088337,106.8739915,47.89495887,21
1938,106.9149956,47.95446739,106.8472336,47.91211229,1
1939,106.8168466,47.9203698,106.8809122,47.92301502,55
1940,106.9749954,47.93269774,106.9650848,47.91623447,7
1941,106.944161,47.953458,106.89335,47.90082425,1
1942,106.8168466,47.9203698,106.8941531,47.92495343,53
1943,106.9607572,47.91659351,106.9707554,47.91573182,235
1944,106.943966,47.91346283,106.8973542,47.91530454,63
1945,106.7768131,47.85638216,106.9177467,47.91665621,9
1946,106.8866355,47.92282658,106.9130722,47.88082987,4
1947,106.9149956,47.95446739,106.7857445,47.90524741,1
1948,106.8168466,47.9203698,106.9186005,47.92923025,18
1949,106.9607572,47.91659351,106.8863142,47.91493321,30
1950,106.9916806,47.92400593,106.9528558,47.92366696,15
1951,106.9149956,47.95446739,106.7853818,47.8965489,1
1952,106.9607572,47.91659351,106.9285781,47.92977745,17
1953,106.9749954,47.93269774,106.9436995,47.91458675,8
1954,106.8878923,47.93099121,106.9047982,47.92204227,44
1955,106.943966,47.91346283,106.9109476,47.92294489,4
1956,106.9753746,47.91060039,106.9150393,47.91338119,3
1957,106.9916806,47.92400593,106.9488039,47.91804095,33
1958,106.9174923,47.92762656,106.9109476,47.92294489,84
1959,106.9749954,47.93269774,106.9488039,47.91804095,2
1960,106.9323373,47.91849125,106.9095753,47.91655036,80
1961,106.9815095,47.92360454,106.8783156,47.92256198,22
1962,106.8220841,47.94507343,106.8171204,47.92890525,5
1963,106.9753746,47.91060039,106.9941393,47.90726059,3
1964,106.9172598,47.96507886,106.9144798,47.94322193,49
1965,106.8878923,47.93099121,106.9116781,47.91757682,82
1966,106.9916806,47.92400593,107.0053212,47.93023935,5
1967,106.9174923,47.92762656,106.9174923,47.92762656,76
1968,106.8168466,47.9203698,106.8686239,47.92225892,33
1969,106.943966,47.91346283,106.8686239,47.92225892,25
1970,106.9484109,47.91263632,106.8785103,47.91457419,30
1971,106.9410161,47.9187627,106.8671097,47.91394348,119
1972,106.8220841,47.94507343,106.8973542,47.91530454,2
1973,106.9749954,47.93269774,106.9815095,47.92360454,2
1974,106.9172598,47.96507886,106.9376081,47.92844978,12
1975,106.9815095,47.92360454,106.8866355,47.92282658,34
1976,106.9172598,47.96507886,106.9815095,47.92360454,2
1977,106.9916806,47.92400593,106.9751033,47.9143912,2
1978,106.9753746,47.91060039,106.94342,47.91061447,18
1979,106.9815095,47.92360454,106.8939898,47.92448303,45
1980,106.9607572,47.91659351,106.9607572,47.91659351,152
1981,106.8168466,47.9203698,106.8335809,47.91104248,188
1982,106.9916806,47.92400593,106.9265037,47.91796369,15
1983,106.9174923,47.92762656,106.8323577,47.87166991,9
1984,106.9815095,47.92360454,106.8941531,47.92495343,44
1985,106.9323373,47.91849125,106.9265037,47.91796369,78
1986,106.867097,47.899766,106.8994572,47.920269,3
1987,106.9251166,47.98862434,106.920326,47.922543,4
1988,106.9815095,47.92360454,106.8750073,47.92285328,7
1989,106.9841508,47.9122828,106.9174923,47.92762656,1
1990,106.8883362,47.89746634,106.7768131,47.85638216,17
1991,106.9035252,47.91586183,106.9484109,47.91263632,33
1992,106.9916806,47.92400593,106.9294768,47.90800708,1
1993,107.2537762,47.77221344,106.920326,47.922543,1
1994,106.9256834,47.99329058,106.8973542,47.91530454,2
1995,107.2591114,47.78849449,107.2519635,47.77664942,3
1996,106.8939898,47.92448303,106.9376081,47.92844978,133
1997,106.9650848,47.91623447,106.7661741,47.92019842,1
1998,106.8883362,47.89746634,106.8249466,47.86947843,68
1999,106.9174923,47.92762656,106.898148,47.89886727,14
2000,106.9256834,47.99329058,106.8956025,47.91627554,2
2001,106.9916806,47.92400593,106.8941531,47.92495343,13
2002,106.9410161,47.9187627,106.9410161,47.9187627,286
2003,106.9916806,47.92400593,106.9707554,47.91573182,26
2004,106.867097,47.899766,106.898148,47.89886727,53
2005,106.8671097,47.91394348,106.920326,47.922543,139
2006,106.9174923,47.92762656,106.8883362,47.89746634,33
2007,106.8164264,47.92459847,106.8883362,47.89746634,9
2008,106.8472336,47.91211229,106.9974355,47.91295556,5
2009,106.8273975,47.96099457,106.8168466,47.9203698,9
2010,106.9075731,47.95259753,106.9267312,47.92267936,12
2011,106.7839407,47.93308752,106.814397,47.9213895,5
2012,106.8273975,47.96099457,106.826081,47.954544,9
2013,106.7839407,47.93308752,106.8671097,47.91394348,33
2014,106.8168466,47.9203698,106.9258977,47.91809592,21
2015,107.1618279,47.81123655,106.9650848,47.91623447,1
2016,107.0074515,47.90923086,106.9488039,47.91804095,19
2017,106.7088751,47.7906919,106.7655304,47.8560047,16
2018,106.8694152,47.90205086,106.9650848,47.91623447,3
2019,106.9395262,47.90464668,106.9177467,47.91665621,32
2020,106.7839407,47.93308752,106.8406411,47.91162692,7
2021,106.9484109,47.91263632,106.8883362,47.89746634,3
2022,106.7824014,47.91291569,106.9314076,47.90449247,1
2023,106.8671097,47.91394348,106.985872,47.92197372,3
2024,106.8273975,47.96099457,106.8439545,47.87484965,1
2025,106.9607572,47.91659351,106.9095753,47.91655036,27
2026,106.8278092,47.98403763,106.9047982,47.92204227,2
2027,106.8521613,47.91705467,106.8973542,47.91530454,3
2028,106.7824014,47.91291569,106.9527392,47.90776832,1
2029,106.8883362,47.89746634,106.9410161,47.9187627,39
2030,106.7634086,47.86562238,106.9070327,47.92187954,5
2031,106.9499398,47.98101189,106.9488039,47.91804095,8
2032,106.8883362,47.89746634,106.985872,47.92197372,6
2033,106.9395262,47.90464668,106.9116781,47.91757682,9
2034,106.9707554,47.91573182,106.9285781,47.92977745,86
2035,106.9075731,47.95259753,106.9272466,47.93113403,31
2036,106.9186005,47.92923025,106.8531304,47.91252637,57
2037,106.9376081,47.92844978,106.9269585,47.92686272,12
2038,106.7824014,47.91291569,106.8531304,47.91252637,30
2039,106.9707554,47.91573182,106.9893306,47.91256387,580
2040,106.8164264,47.92459847,106.911037,47.886542,2
2041,106.9269585,47.92686272,106.9150393,47.91338119,43
2042,106.9186005,47.92923025,106.8154969,47.91005082,54
2043,106.797288,47.890882,106.9138588,47.94765906,1
2044,106.9186005,47.92923025,106.8264403,47.91048321,19
2045,106.9916806,47.92400593,106.898148,47.89886727,6
2046,106.8406411,47.91162692,106.8739915,47.89495887,8
2047,106.9186005,47.92923025,106.8939898,47.92448303,120
2048,106.8406411,47.91162692,106.9116012,47.87704963,4
2049,106.9086355,47.89555188,106.8883362,47.89746634,32
2050,106.9376081,47.92844978,106.9159523,47.9360986,4
2051,106.8883362,47.89746634,106.9488039,47.91804095,34
2052,106.9753746,47.91060039,106.8853426,47.90900311,3
2053,106.9075731,47.95259753,106.8472336,47.91211229,5
2054,106.9186005,47.92923025,106.8838793,47.9112215,28
2055,106.8883362,47.89746634,106.920326,47.922543,53
2056,106.9186005,47.92923025,106.8863142,47.91493321,54
2057,106.9689447,47.9408018,106.8154969,47.91005082,1
2058,107.0012074,47.91253828,107.0143156,47.90677939,75
2059,106.9916806,47.92400593,106.879676,47.894527,2
2060,106.8866355,47.92282658,106.8883362,47.89746634,12
2061,106.9753746,47.91060039,106.8531304,47.91252637,4
2062,106.8883362,47.89746634,106.9267312,47.92267936,7
2063,106.7657232,47.93452936,106.8531304,47.91252637,19
2064,106.8945739,47.91414048,106.857492,47.88088337,34
2065,106.8249466,47.86947843,106.8883362,47.89746634,73
2066,106.9916806,47.92400593,106.9104184,47.90168814,5
2067,106.9484109,47.91263632,106.8531304,47.91252637,12
2068,106.8406411,47.91162692,106.8883362,47.89746634,42
2069,106.872738,47.97268517,106.9116781,47.91757682,7
2070,106.8264403,47.91048321,106.9095753,47.91655036,106
2071,106.7824014,47.91291569,106.8785103,47.91457419,11
2072,106.8066762,47.97087173,106.8671097,47.91394348,4
2073,106.9916806,47.92400593,106.8883362,47.89746634,7
2074,106.9707554,47.91573182,106.9274272,47.89979984,12
2075,106.8671097,47.91394348,106.9260229,47.92302912,13
2076,106.8264403,47.91048321,106.8239816,47.91076127,45
2077,106.9305108,47.97131397,106.9435471,47.90592892,1
2078,106.8249466,47.86947843,106.898148,47.89886727,41
2079,106.8264403,47.91048321,106.8335809,47.91104248,101
2080,106.9305108,47.97131397,106.8866355,47.92282658,5
2081,106.9528558,47.92366696,106.8883362,47.89746634,13
2082,106.8945739,47.91414048,106.7655304,47.8560047,19
2083,106.9116781,47.91757682,106.857492,47.88088337,45
2084,106.9144798,47.94322193,106.9269585,47.92686272,14
2085,106.9528558,47.92366696,106.898148,47.89886727,11
2086,106.9749954,47.93269774,106.8838793,47.9112215,4
2087,106.8878923,47.93099121,106.8939898,47.92448303,62
2088,106.9116781,47.91757682,106.9100592,47.90809517,3
2089,106.9077654,47.92828037,106.9974355,47.91295556,31
2090,106.8945739,47.91414048,106.8439545,47.87484965,8
2091,106.9144798,47.94322193,106.9265037,47.91796369,25
2092,106.9305108,47.97131397,106.7634086,47.86562238,1
2093,106.9116781,47.91757682,106.8103524,47.86507641,13
2094,106.8945739,47.91414048,106.8686239,47.92225892,16
2095,106.87877,47.925112,106.867097,47.899766,2
2096,106.8091662,47.9526966,106.8168466,47.9203698,8
2097,106.8091662,47.9526966,106.8164264,47.92459847,1
2098,106.9250755,48.01716522,106.8945739,47.91414048,4
2099,106.8866355,47.92282658,106.9150393,47.91338119,41
2100,106.9528558,47.92366696,106.9116781,47.91757682,10
2101,106.7303812,47.84486405,106.7857445,47.90524741,1
2102,106.9432343,47.92659028,106.9116781,47.91757682,13
2103,106.9116781,47.91757682,106.7992407,47.86169778,11
2104,106.9672485,47.9375002,106.9750869,47.91412679,1
2105,106.9077654,47.92828037,106.9650848,47.91623447,20
2106,106.7989438,47.92050116,106.8785103,47.91457419,11
2107,106.9144798,47.94322193,106.9118796,47.91837806,44
2108,106.9171308,47.96842904,106.9080145,47.93585963,14
2109,106.9672485,47.9375002,106.9707554,47.91573182,30
2110,106.7989438,47.92050116,106.8741809,47.91133571,3
2111,106.9845718,47.91849599,106.9740109,47.92220039,4
2112,106.917102,47.961628,106.9174923,47.92762656,19
2113,106.8585471,47.91880669,106.9186005,47.92923025,65
2114,106.9144798,47.94322193,106.9258977,47.91809592,119
2115,106.89729,47.94818145,106.8686239,47.92225892,3
2116,106.9052843,48.05262041,106.9144798,47.94322193,7
2117,106.9052843,48.05262041,106.9138588,47.94765906,12
2118,106.9171308,47.96842904,106.8905484,47.90885516,12
2119,106.8945739,47.91414048,106.879676,47.894527,58
2120,106.9845718,47.91849599,106.9177467,47.91665621,42
2121,106.8585471,47.91880669,106.9707554,47.91573182,7
2122,106.89729,47.94818145,106.8785103,47.91457419,6
2123,106.9484109,47.91263632,106.8257007,47.99852643,5
2124,106.9672485,47.9375002,106.9116012,47.87704963,1
2125,106.8406411,47.91162692,106.8905874,47.91892938,13
2126,106.867097,47.899766,106.9118796,47.91837806,1
2127,106.9086355,47.89555188,106.8592562,47.91338175,32
2128,106.9348874,47.98130082,106.8973542,47.91530454,9
2129,106.9436995,47.91458675,106.8883362,47.89746634,39
2130,106.9740109,47.92220039,106.879676,47.894527,6
2131,106.89729,47.94818145,106.8671097,47.91394348,1
2132,106.8180432,47.91709494,106.8472336,47.91211229,62
2133,106.8249466,47.86947843,106.8592562,47.91338175,24
2134,106.9436995,47.91458675,106.9104184,47.90168814,55
2135,106.9171308,47.96842904,106.9138588,47.94765906,116
2136,106.8406411,47.91162692,106.9323373,47.91849125,32
2137,106.89729,47.94818145,106.9056174,47.93284361,55
2138,106.9740109,47.92220039,106.9740109,47.92220039,58
2139,106.820438,47.934378,106.8686239,47.92225892,7
2140,106.8472336,47.91211229,106.8592562,47.91338175,135
2141,106.7661741,47.92019842,106.8592562,47.91338175,12
2142,106.8653794,47.94775418,106.9116781,47.91757682,15
2143,106.9086355,47.89555188,106.9104184,47.90168814,269
2144,106.8406411,47.91162692,106.8671097,47.91394348,219
2145,106.9751033,47.9143912,106.9265037,47.91796369,15
2146,106.7735132,47.91568955,106.8168466,47.9203698,10
2147,106.7661741,47.92019842,106.8154969,47.91005082,44
2148,106.9751033,47.9143912,106.9707554,47.91573182,301
2149,106.9436995,47.91458675,106.898148,47.89886727,49
2150,107.0678475,47.91559765,106.9607572,47.91659351,3
2151,106.8783156,47.92256198,106.8941531,47.92495343,86
2152,106.89729,47.94818145,106.8866355,47.92282658,9
2153,106.8472336,47.91211229,106.8853426,47.90900311,55
2154,106.9740109,47.92220039,106.9177467,47.91665621,35
2155,106.8406411,47.91162692,106.9138588,47.94765906,4
2156,106.9740109,47.92220039,106.867097,47.899766,1
2157,106.9235869,47.98340662,106.9179594,47.97405506,7
2158,106.89729,47.94818145,106.797288,47.890882,1
2159,106.8249466,47.86947843,106.8671097,47.91394348,9
2160,106.8229799,47.93911047,106.8750073,47.92285328,1
2161,106.9378667,48.00201429,106.8994572,47.920269,8
2162,106.8828037,47.98556493,106.9174923,47.92762656,6
2163,106.8585471,47.91880669,106.9376081,47.92844978,58
2164,106.914874,47.887174,106.9150393,47.91338119,68
2165,106.8783156,47.92256198,106.9186005,47.92923025,97
2166,107.0053212,47.93023935,106.919973,47.92912416,5
2167,106.820438,47.934378,106.8866355,47.92282658,5
2168,106.914874,47.887174,106.872701,47.92239779,3
2169,106.8406411,47.91162692,106.867084,47.922572,54
2170,106.9740109,47.92220039,106.9104184,47.90168814,8
2171,106.7992407,47.86169778,106.9265037,47.91796369,9
2172,107.0053212,47.93023935,106.9285781,47.92977745,8
2173,106.914874,47.887174,106.9116781,47.91757682,20
2174,106.7735132,47.91568955,106.898148,47.89886727,1
2175,106.9436995,47.91458675,106.929709,47.90094726,36
2176,106.8783156,47.92256198,106.9323373,47.91849125,44
2177,106.898148,47.89886727,106.94342,47.91061447,54
2178,106.8939898,47.92448303,106.9104184,47.90168814,59
2179,106.9740109,47.92220039,106.9703735,47.9241752,41
2180,106.914874,47.887174,106.9156346,47.91433538,42
2181,106.898148,47.89886727,106.9247893,47.90439806,25
2182,106.8264403,47.91048321,106.920326,47.922543,79
2183,106.8406411,47.91162692,106.8941531,47.92495343,47
2184,106.8783156,47.92256198,106.9650848,47.91623447,21
2185,106.8531304,47.91252637,106.920326,47.922543,26
2186,106.8229799,47.93911047,106.8604677,47.89862948,1
2187,106.898148,47.89886727,106.9104184,47.90168814,205
2188,106.8264403,47.91048321,106.9432343,47.92659028,3
2189,106.9159376,47.95821457,106.8945739,47.91414048,4
2190,106.8585471,47.91880669,106.9815095,47.92360454,35
2191,106.9703735,47.9241752,106.9336482,47.91838281,5
2192,106.7992407,47.86169778,106.9090289,47.90003102,12
2193,106.9172598,47.96507886,106.9265037,47.91796369,3
